"id_identificador";"latitud";"longitud";"descripcion";"direccion";"fechaAlta";"Zona";"Barrio";"codigo_unico";"Potencia";"Marca";"Telegestión";"Fabricante";"Modelo";"Tecnología";"Fotocélula";"Status"
1220960;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;"25 DE MAYO 1534";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1220961;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1550";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220962;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;"25 DE MAYO 1550";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1220963;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1578";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220964;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;"25 DE MAYO 1578";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1220965;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1590";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220966;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;"25 DE MAYO 1590";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1220967;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1607";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220968;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;"25 DE MAYO 1607";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1220969;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1651";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220970;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;"25 DE MAYO 1651";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1220971;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1689";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220972;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;"25 DE MAYO 1689";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1220973;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1719";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220974;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;"25 DE MAYO 1719";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1220975;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1753";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220976;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;"25 DE MAYO 1753";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1220977;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1791";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220978;-34.52582825097683;-58.47550392150879;PHILCO 120 REPLAQUEADO/ANULADO Soporte: COL 9/2 M   ;"25 DE MAYO 1791";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";REPARADO;No;REPARADO POR MANTELECTRIC;PHILCO 120;LED;No;
1220979;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1901";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220980;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;"25 DE MAYO 1901";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1220981;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1917";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220982;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;"25 DE MAYO 1917";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1220983;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1969";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220984;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;"25 DE MAYO 1969";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1220985;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;"25 DE MAYO 1997";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220986;-34.52582825097683;-58.47550392150879;PHILCO 80  Soporte: COL 6,5/2 M ;"25 DE MAYO 1997";'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"80";PHILCO;No;PHILCO;N/D;LED;No;
1220988;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUADO ALEJANDRO M. 1310;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220989;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;AGUADO ALEJANDRO M. 1310;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1220990;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUADO ALEJANDRO M. 1320;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220991;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;AGUADO ALEJANDRO M. 1320;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1220992;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUADO ALEJANDRO M. 1393;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220993;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUADO ALEJANDRO M. 1393;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1220994;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUADO ALEJANDRO M. 1420;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220995;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUADO ALEJANDRO M. 1420;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1220996;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUADO ALEJANDRO M. 1441;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220997;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 6,5/2 M ;AGUADO ALEJANDRO M. 1441;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1220998;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 755;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1220999;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 755;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1221000;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 807;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221001;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 807;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1221002;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 889;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221003;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 889;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221004;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 910;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221005;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 910;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221006;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 994;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221007;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 994;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1221008;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1010;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221009;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1010;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221010;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1050;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221011;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1050;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221012;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1088;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221014;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1088;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221015;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1105;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221016;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1105;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221017;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1149;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221018;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1149;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221019;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1171;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221020;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1171;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221021;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1208;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221022;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1208;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221023;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1232;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221024;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1232;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221025;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1260;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221026;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1260;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221027;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1283;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221028;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1283;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221029;-34.52582825097683;-58.47550392150879;FAROLA WAY 45 FACETADA Soporte: BRAZO/N;AGUSTIN ALVAREZ 1305;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"45";LUMENAC;No;LUMENAC;FAROLA WAY;LED;No;
1221030;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1305;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221031;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1325;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221032;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1325;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221033;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1339;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221034;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1339;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221035;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1349;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221036;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1349;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221037;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1361;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221038;-34.52582825097683;-58.47550392150879;ITALAVIA 100W     Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1361;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";ITALAVIA;Si;ELT / ITALAVIA;"82302011-146";LED;Si;
1221039;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1389;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221040;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1389;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221041;-34.52582825097683;-58.47550392150879;FAROLA WAY 45 FACETADA Soporte: BRAZO/N;AGUSTIN ALVAREZ 1411;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"45";LUMENAC;No;LUMENAC;FAROLA WAY;LED;No;
1221042;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1411;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221043;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1425;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221044;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1425;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221045;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1437;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221046;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1437;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221047;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1451;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221048;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1451;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1221049;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1491;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221050;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 6,5/2 M ;AGUSTIN ALVAREZ 1491;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221051;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1519;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221052;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1519;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1221053;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1541;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221054;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1541;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1221055;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1565;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221056;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1565;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221057;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1599;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221058;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1599;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221059;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1609;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221060;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1609;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221061;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1651;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221062;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1651;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1221063;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1689;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221064;-34.52582825097683;-58.47550392150879;LUMENAC 100W FLOW Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1689;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"100";LUMENAC;Si;LUMENAC;FLOW CON TELEGESTION;LED;Si;
1221065;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1713;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221066;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1713;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221067;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1751;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221068;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1751;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
1221069;-34.52582825097683;-58.47550392150879;FAROLA ASY216050A Soporte: BRAZO/N;AGUSTIN ALVAREZ 1785;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"60";N/D;No;N/D;N/D;LED;No;
1221070;-34.52582825097683;-58.47550392150879;PHILCO 120 Soporte: COL 9/2 M   ;AGUSTIN ALVAREZ 1785;'2024-03-19 09:00:00';Mantelectric;Vicente Lopez;cod:B;"120";PHILCO;No;PHILCO;PHILCO 120;LED;No;
